"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 1000 null 3",51.5,150.5,1,"2010",6,1.64255880729495,"virtualspecies","virtualspecies"
1,"1 1000 null 3",28.5,-122.5,1,"2010",6,4.7646115207869e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",53.5,173.5,1,"2010",6,7.74587272344417e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-20.5,43.5,1,"2010",6,8.61616483270432e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-59.5,48.5,1,"2010",6,7.71681405691143e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-27.5,73.5,1,"2010",6,3.22223253471824e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-47.5,99.5,1,"2010",6,2.06244181739637e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",13.5,-171.5,1,"2010",6,2.11874897440992e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-57.5,-6.5,1,"2010",6,0.000171537522717506,"virtualspecies","virtualspecies"
1,"1 1000 null 3",51.5,170.5,1,"2010",6,1.62972025936414e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",22.5,-66.5,1,"2010",6,5.91275107741315e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",20.5,-141.5,1,"2010",6,7.27784081410825e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-39.5,171.5,1,"2010",6,7.60358830727318e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-41.5,124.5,1,"2010",6,5.98419330133581e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-54.5,-92.5,1,"2010",6,1.2859369529074e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-59.5,-113.5,1,"2010",6,6.76784763310781e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",25.5,-164.5,1,"2010",6,5.94911962749238e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-48.5,-39.5,1,"2010",6,4.83922148552276e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-51.5,73.5,1,"2010",6,2.20889987686546e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",19.5,-150.5,1,"2010",6,0.000131413858579355,"virtualspecies","virtualspecies"
1,"1 1000 null 3",4.5,-137.5,1,"2010",6,6.53851419455463e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-57.5,46.5,1,"2010",6,5.82830235586604e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-31.5,-127.5,1,"2010",6,5.8034975110229e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-60.5,23.5,1,"2010",6,0.000218610159765549,"virtualspecies","virtualspecies"
1,"1 1000 null 3",15.5,64.5,1,"2010",6,1.82394077585262e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",43.5,-169.5,1,"2010",6,0.000126474045294921,"virtualspecies","virtualspecies"
1,"1 1000 null 3",16.5,-73.5,1,"2010",6,7.46527035632451e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-25.5,-110.5,1,"2010",6,0.000159345884985407,"virtualspecies","virtualspecies"
1,"1 1000 null 3",32.5,-147.5,1,"2010",6,1.38886888855503e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-68.5,-146.5,1,"2010",6,1.60139767138378e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-52.5,22.5,1,"2010",6,4.69929750195561e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",76.5,-134.5,1,"2010",6,0.00017085225487769,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-6.5,-128.5,1,"2010",6,0.000539354812757461,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-9.5,152.5,1,"2010",6,4.43778262107527e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-63.5,-95.5,1,"2010",6,1.93984973252049e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",25.5,-167.5,1,"2010",6,5.8235538727975e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-2.5,-22.5,1,"2010",6,3.15030651003003e-06,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-64.5,-137.5,1,"2010",6,2.57047341501224e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-40.5,-166.5,1,"2010",6,0.000151601806554947,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-47.5,-20.5,1,"2010",6,3.14713067426551e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",5.5,-136.5,1,"2010",6,5.31265800745806e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-39.5,19.5,1,"2010",6,5.50676595177548e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-26.5,-45.5,1,"2010",6,3.72118103795151e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-14.5,56.5,1,"2010",6,4.00989677264203e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-28.5,-5.5,1,"2010",6,2.99121081101604e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 3",-46.5,-80.5,1,"2010",6,5.37992233476083e-05,"virtualspecies","virtualspecies"
