"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 200 natl 3",-4.5,3.5,1,"2010",6,0.000116707324385542,"virtualspecies","virtualspecies"
1,"1 200 natl 3",75.5,26.5,1,"2010",6,0.000255827643630668,"virtualspecies","virtualspecies"
1,"1 200 natl 3",53.5,173.5,1,"2010",6,0.000623819840105651,"virtualspecies","virtualspecies"
1,"1 200 natl 3",-20.5,43.5,1,"2010",6,5.82469923802778e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",61.5,-9.5,1,"2010",6,0.000694009723383602,"virtualspecies","virtualspecies"
1,"1 200 natl 3",38.5,-52.5,1,"2010",6,0.000262703270511503,"virtualspecies","virtualspecies"
1,"1 200 natl 3",51.5,-30.5,1,"2010",6,0.000167961725818791,"virtualspecies","virtualspecies"
1,"1 200 natl 3",18.5,-49.5,1,"2010",6,1.36090540979005e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",59.5,-25.5,1,"2010",6,3.00030655112364e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",51.5,170.5,1,"2010",6,0.000102926383927017,"virtualspecies","virtualspecies"
1,"1 200 natl 3",22.5,-66.5,1,"2010",6,0.000131046096346214,"virtualspecies","virtualspecies"
1,"1 200 natl 3",14.5,-65.5,1,"2010",6,6.90350917529296e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",45.5,-37.5,1,"2010",6,0.000157964357323587,"virtualspecies","virtualspecies"
1,"1 200 natl 3",47.5,-10.5,1,"2010",6,7.38328523760601e-06,"virtualspecies","virtualspecies"
1,"1 200 natl 3",56.5,-43.5,1,"2010",6,5.73162748108873e-06,"virtualspecies","virtualspecies"
1,"1 200 natl 3",60.5,-57.5,1,"2010",6,5.57732319849462e-06,"virtualspecies","virtualspecies"
1,"1 200 natl 3",25.5,-164.5,1,"2010",6,7.09434614831341e-06,"virtualspecies","virtualspecies"
1,"1 200 natl 3",51.5,-52.5,1,"2010",6,8.25267920203383e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",54.5,-35.5,1,"2010",6,1.25299463440379e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",15.5,-29.5,1,"2010",6,4.80450440083109e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",23.5,-68.5,1,"2010",6,5.72599160683349e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",59.5,-32.5,1,"2010",6,0.000155362094887998,"virtualspecies","virtualspecies"
1,"1 200 natl 3",40.5,-23.5,1,"2010",6,3.00078049341353e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",61.5,-66.5,1,"2010",6,4.01706549543982e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",15.5,64.5,1,"2010",6,1.49882623014331e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",0.5,-42.5,1,"2010",6,0.00030299881423542,"virtualspecies","virtualspecies"
1,"1 200 natl 3",74.5,53.5,1,"2010",6,0.000148503895553119,"virtualspecies","virtualspecies"
1,"1 200 natl 3",37.5,-50.5,1,"2010",6,0.000127412499086355,"virtualspecies","virtualspecies"
1,"1 200 natl 3",32.5,-147.5,1,"2010",6,5.03494280556356e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",70.5,-6.5,1,"2010",6,4.38896854122196e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",55.5,-21.5,1,"2010",6,8.83753762759634e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",76.5,-134.5,1,"2010",6,0.000172559583613079,"virtualspecies","virtualspecies"
1,"1 200 natl 3",29.5,-29.5,1,"2010",6,5.76946742864064e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",31.5,18.5,1,"2010",6,0.00024055685479347,"virtualspecies","virtualspecies"
1,"1 200 natl 3",64.5,-33.5,1,"2010",6,1.18577982987603e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",12.5,-21.5,1,"2010",6,3.99321134269514e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",-2.5,-22.5,1,"2010",6,4.83952411894919e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",65.5,-33.5,1,"2010",6,0.000180156207503958,"virtualspecies","virtualspecies"
1,"1 200 natl 3",45.5,-39.5,1,"2010",6,9.21348040193991e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",51.5,-18.5,1,"2010",6,8.32593581238066e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",23.5,-32.5,1,"2010",6,1.86919253131416e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",45.5,-20.5,1,"2010",6,6.30946755611373e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",38.5,2.5,1,"2010",6,2.31542590690206e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",33.5,-10.5,1,"2010",6,8.30160946104755e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",39.5,10.5,1,"2010",6,0.000394997800962337,"virtualspecies","virtualspecies"
1,"1 200 natl 3",50.5,-26.5,1,"2010",6,4.54497038096584e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",69.5,14.5,1,"2010",6,8.20344704819464e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",44.5,-12.5,1,"2010",6,2.77659835567065e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",21.5,-53.5,1,"2010",6,7.23723001999819e-06,"virtualspecies","virtualspecies"
1,"1 200 natl 3",27.5,-40.5,1,"2010",6,1.425778914609e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",50.5,-39.5,1,"2010",6,5.67040502711472e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",35.5,26.5,1,"2010",6,5.31807102344357e-05,"virtualspecies","virtualspecies"
1,"1 200 natl 3",48.5,-46.5,1,"2010",6,9.78715636592383e-05,"virtualspecies","virtualspecies"
