"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 200 coast 1",51.5,150.5,1,"2010",6,0.999954602131298,"virtualspecies","virtualspecies"
1,"1 200 coast 1",74.5,33.5,1,"2010",6,4.53978687494809e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",53.5,173.5,1,"2010",6,4.5397868705844e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-20.5,49.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-59.5,49.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-20.5,37.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",4.5,0.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",13.5,-171.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-57.5,-5.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",51.5,170.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",22.5,-66.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-66.5,-99.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-39.5,172.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-41.5,125.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",13.5,-92.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-59.5,-112.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",25.5,-164.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-48.5,-38.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",39.5,146.5,1,"2010",6,4.53978687024346e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",73.5,45.5,1,"2010",6,4.53987955068636e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-58.5,98.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-57.5,47.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-15.5,157.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",20.5,68.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",72.5,23.5,1,"2010",6,4.53979188335167e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-73.5,-135.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",16.5,-73.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",-24.5,-41.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",32.5,-147.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",23.5,-157.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 200 coast 1",11.5,-64.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
