"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 1000 natl 2",-4.5,3.5,1,"2010",6,1.32262408832216e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",75.5,26.5,1,"2010",6,9.86118816854519e-06,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",53.5,173.5,1,"2010",6,0.000180362489397043,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",-20.5,43.5,1,"2010",6,1.66105808510215e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",61.5,-9.5,1,"2010",6,2.07200145856617e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",38.5,-52.5,1,"2010",6,6.22695945601024e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",51.5,-30.5,1,"2010",6,9.25830966123922e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",18.5,-49.5,1,"2010",6,1.99484027775236e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",59.5,-25.5,1,"2010",6,3.99638738356124e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",51.5,170.5,1,"2010",6,7.04040556948491e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",22.5,-66.5,1,"2010",6,3.72807078744096e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",14.5,-65.5,1,"2010",6,7.26010001130582e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",45.5,-37.5,1,"2010",6,1.9421471442949e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",47.5,-10.5,1,"2010",6,2.8692846131381e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",56.5,-43.5,1,"2010",6,2.316155830356e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",60.5,-57.5,1,"2010",6,3.22305745868474e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",25.5,-164.5,1,"2010",6,7.38947482657681e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",51.5,-52.5,1,"2010",6,0.000141895574107545,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",54.5,-35.5,1,"2010",6,0.000233559097158496,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",15.5,-29.5,1,"2010",6,5.79882101436478e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",23.5,-68.5,1,"2010",6,4.37797844003167e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",59.5,-32.5,1,"2010",6,6.32747619949076e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",40.5,-23.5,1,"2010",6,6.84887748892451e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",61.5,-66.5,1,"2010",6,7.23510554437668e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",15.5,64.5,1,"2010",6,8.60622802347459e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",0.5,-42.5,1,"2010",6,1.94556504635796e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",74.5,53.5,1,"2010",6,4.84391331857273e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",37.5,-50.5,1,"2010",6,8.85953276887737e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",32.5,-147.5,1,"2010",6,7.80246187168981e-06,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",70.5,-6.5,1,"2010",6,6.56969556652825e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",55.5,-21.5,1,"2010",6,4.85422132757115e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",76.5,-134.5,1,"2010",6,1.95442160934838e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",29.5,-29.5,1,"2010",6,2.62454682041594e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",31.5,18.5,1,"2010",6,4.96485165988835e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",64.5,-33.5,1,"2010",6,8.43163518764139e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",12.5,-21.5,1,"2010",6,3.13759378616206e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",-2.5,-22.5,1,"2010",6,2.54953134620017e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",65.5,-33.5,1,"2010",6,2.16681435572185e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",45.5,-39.5,1,"2010",6,9.32597761275266e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",51.5,-18.5,1,"2010",6,3.29198551350422e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",23.5,-32.5,1,"2010",6,8.60230034964775e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",45.5,-20.5,1,"2010",6,5.6648263727911e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",38.5,2.5,1,"2010",6,1.87847169417806e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",33.5,-10.5,1,"2010",6,2.92560534357271e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",39.5,10.5,1,"2010",6,5.71996810602277e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",50.5,-26.5,1,"2010",6,6.06659692295765e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",69.5,14.5,1,"2010",6,5.02321752356855e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",44.5,-12.5,1,"2010",6,6.78404052171243e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",21.5,-53.5,1,"2010",6,7.42371517884387e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",27.5,-40.5,1,"2010",6,0.000189541833248621,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",50.5,-39.5,1,"2010",6,6.9771990486031e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",35.5,26.5,1,"2010",6,7.22998384649295e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",48.5,-46.5,1,"2010",6,9.66963642016884e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 2",-13.5,47.5,1,"2010",6,8.26454640465608e-05,"virtualspecies","virtualspecies"
