"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 50 coast 1",51.5,150.5,1,"2010",6,0.999954602131298,"virtualspecies","virtualspecies"
1,"1 50 coast 1",74.5,33.5,1,"2010",6,4.53978687494809e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",53.5,173.5,1,"2010",6,4.5397868705844e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-20.5,49.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-59.5,49.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-20.5,37.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",4.5,0.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",13.5,-171.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-57.5,-5.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",51.5,170.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",22.5,-66.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-66.5,-99.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-39.5,172.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-41.5,125.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",13.5,-92.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-59.5,-112.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",25.5,-164.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-48.5,-38.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",39.5,146.5,1,"2010",6,4.53978687024346e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",73.5,45.5,1,"2010",6,4.53987955068636e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-58.5,98.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-57.5,47.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-15.5,157.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",20.5,68.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",72.5,23.5,1,"2010",6,4.53979188335167e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-73.5,-135.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",16.5,-73.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-24.5,-41.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",32.5,-147.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",23.5,-157.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",11.5,-64.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",76.5,-134.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-47.5,162.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",57.5,-176.5,1,"2010",6,4.88224723464014e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-63.5,-94.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",25.5,-167.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-2.5,-22.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-64.5,-136.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-40.5,-165.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-47.5,-19.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-60.5,-78.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-39.5,20.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",51.5,-41.5,1,"2010",6,4.59466259338101e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-14.5,56.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-19.5,-37.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-46.5,-79.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-66.5,9.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-37.5,138.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",8.5,-154.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 50 coast 1",-51.5,-82.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",51.5,150.5,1,"2010",6,4.53978688498922e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",74.5,33.5,1,"2010",6,4.72448566658605e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",53.5,173.5,1,"2010",6,4.54887772401285e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-20.5,49.5,1,"2010",6,0.999780943244322,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-59.5,49.5,1,"2010",6,4.56514652125321e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-20.5,37.5,1,"2010",6,0.999802900895454,"virtualspecies","virtualspecies"
2,"2 50 coast 1",4.5,0.5,1,"2010",6,0.999734964779546,"virtualspecies","virtualspecies"
2,"2 50 coast 1",13.5,-171.5,1,"2010",6,0.99877862236834,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-57.5,-5.5,1,"2010",6,4.54654006663381e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",51.5,170.5,1,"2010",6,4.67913183965715e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",22.5,-66.5,1,"2010",6,0.999946093628487,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-66.5,-99.5,1,"2010",6,4.5648153550966e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-39.5,172.5,1,"2010",6,0.0521691204096831,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-41.5,125.5,1,"2010",6,0.00115857311894026,"virtualspecies","virtualspecies"
2,"2 50 coast 1",13.5,-92.5,1,"2010",6,0.990973315693279,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-59.5,-112.5,1,"2010",6,4.66827574689869e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",25.5,-164.5,1,"2010",6,0.999680853378901,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-48.5,-38.5,1,"2010",6,5.50636123472549e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",39.5,146.5,1,"2010",6,0.000115555727836636,"virtualspecies","virtualspecies"
2,"2 50 coast 1",73.5,45.5,1,"2010",6,4.55070240677501e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-58.5,98.5,1,"2010",6,4.57195206522612e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-57.5,47.5,1,"2010",6,4.57297543493967e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-15.5,157.5,1,"2010",6,0.99987246403696,"virtualspecies","virtualspecies"
2,"2 50 coast 1",20.5,68.5,1,"2010",6,0.990744467251078,"virtualspecies","virtualspecies"
2,"2 50 coast 1",72.5,23.5,1,"2010",6,4.62111137611903e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-73.5,-135.5,1,"2010",6,4.54567712680234e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",16.5,-73.5,1,"2010",6,0.999916118807245,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-24.5,-41.5,1,"2010",6,0.999683732908636,"virtualspecies","virtualspecies"
2,"2 50 coast 1",32.5,-147.5,1,"2010",6,0.660956637136803,"virtualspecies","virtualspecies"
2,"2 50 coast 1",23.5,-157.5,1,"2010",6,0.999684434335993,"virtualspecies","virtualspecies"
2,"2 50 coast 1",11.5,-64.5,1,"2010",6,0.993952078196186,"virtualspecies","virtualspecies"
2,"2 50 coast 1",76.5,-134.5,1,"2010",6,4.65717085347613e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-47.5,162.5,1,"2010",6,0.000275262800916403,"virtualspecies","virtualspecies"
2,"2 50 coast 1",57.5,-176.5,1,"2010",6,4.53978687024352e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-63.5,-94.5,1,"2010",6,4.59401722541759e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",25.5,-167.5,1,"2010",6,0.999720142523312,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-2.5,-22.5,1,"2010",6,0.99431887336553,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-64.5,-136.5,1,"2010",6,4.55857964582669e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-40.5,-165.5,1,"2010",6,0.00501630118465409,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-47.5,-19.5,1,"2010",6,5.46962763745581e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-60.5,-78.5,1,"2010",6,4.66650128453614e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-39.5,20.5,1,"2010",6,0.307218257734753,"virtualspecies","virtualspecies"
2,"2 50 coast 1",51.5,-41.5,1,"2010",6,4.54398690472335e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-14.5,56.5,1,"2010",6,0.999779052522682,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-19.5,-37.5,1,"2010",6,0.999912251349242,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-46.5,-79.5,1,"2010",6,0.000119131106726138,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-66.5,9.5,1,"2010",6,4.54092355651228e-05,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-37.5,138.5,1,"2010",6,0.066435829770904,"virtualspecies","virtualspecies"
2,"2 50 coast 1",8.5,-154.5,1,"2010",6,0.991375020743479,"virtualspecies","virtualspecies"
2,"2 50 coast 1",-51.5,-82.5,1,"2010",6,6.33048424986912e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",51.5,150.5,1,"2010",6,4.53978817105403e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",74.5,33.5,1,"2010",6,0.000130534398634542,"virtualspecies","virtualspecies"
3,"3 50 coast 1",53.5,173.5,1,"2010",6,0.000167862076681378,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-20.5,49.5,1,"2010",6,0.999943760113403,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-59.5,49.5,1,"2010",6,0.0061816701727371,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-20.5,37.5,1,"2010",6,0.999939370771986,"virtualspecies","virtualspecies"
3,"3 50 coast 1",4.5,0.5,1,"2010",6,0.999722665927541,"virtualspecies","virtualspecies"
3,"3 50 coast 1",13.5,-171.5,1,"2010",6,0.999840466175854,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-57.5,-5.5,1,"2010",6,0.00129442582577594,"virtualspecies","virtualspecies"
3,"3 50 coast 1",51.5,170.5,1,"2010",6,0.927826927114512,"virtualspecies","virtualspecies"
3,"3 50 coast 1",22.5,-66.5,1,"2010",6,0.999895774660507,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-66.5,-99.5,1,"2010",6,0.0879787308191735,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-39.5,172.5,1,"2010",6,0.997796211623399,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-41.5,125.5,1,"2010",6,0.999756405210656,"virtualspecies","virtualspecies"
3,"3 50 coast 1",13.5,-92.5,1,"2010",6,0.986934280528485,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-59.5,-112.5,1,"2010",6,0.215991484982424,"virtualspecies","virtualspecies"
3,"3 50 coast 1",25.5,-164.5,1,"2010",6,0.999948380737837,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-48.5,-38.5,1,"2010",6,0.987121753133676,"virtualspecies","virtualspecies"
3,"3 50 coast 1",39.5,146.5,1,"2010",6,0.0196359137561879,"virtualspecies","virtualspecies"
3,"3 50 coast 1",73.5,45.5,1,"2010",6,4.99123049627423e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-58.5,98.5,1,"2010",6,0.0101087564689756,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-57.5,47.5,1,"2010",6,0.00903900983114837,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-15.5,157.5,1,"2010",6,0.999894269326971,"virtualspecies","virtualspecies"
3,"3 50 coast 1",20.5,68.5,1,"2010",6,0.950736129807944,"virtualspecies","virtualspecies"
3,"3 50 coast 1",72.5,23.5,1,"2010",6,5.75861194244014e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-73.5,-135.5,1,"2010",6,0.015228429431007,"virtualspecies","virtualspecies"
3,"3 50 coast 1",16.5,-73.5,1,"2010",6,0.999784773285534,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-24.5,-41.5,1,"2010",6,0.999936283106954,"virtualspecies","virtualspecies"
3,"3 50 coast 1",32.5,-147.5,1,"2010",6,0.99988029349683,"virtualspecies","virtualspecies"
3,"3 50 coast 1",23.5,-157.5,1,"2010",6,0.999947767407527,"virtualspecies","virtualspecies"
3,"3 50 coast 1",11.5,-64.5,1,"2010",6,0.989596776863745,"virtualspecies","virtualspecies"
3,"3 50 coast 1",76.5,-134.5,1,"2010",6,0.977545942983889,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-47.5,162.5,1,"2010",6,0.999752197304782,"virtualspecies","virtualspecies"
3,"3 50 coast 1",57.5,-176.5,1,"2010",6,4.53978687025108e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-63.5,-94.5,1,"2010",6,0.0686742805898119,"virtualspecies","virtualspecies"
3,"3 50 coast 1",25.5,-167.5,1,"2010",6,0.999946785005261,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-2.5,-22.5,1,"2010",6,0.988449520260656,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-64.5,-136.5,1,"2010",6,0.0213937707337289,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-40.5,-165.5,1,"2010",6,0.999841391517153,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-47.5,-19.5,1,"2010",6,0.990177614262395,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-60.5,-78.5,1,"2010",6,0.115381639580972,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-39.5,20.5,1,"2010",6,0.997966435020589,"virtualspecies","virtualspecies"
3,"3 50 coast 1",51.5,-41.5,1,"2010",6,4.57367130736955e-05,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-14.5,56.5,1,"2010",6,0.999939111410592,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-19.5,-37.5,1,"2010",6,0.999920070857909,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-46.5,-79.5,1,"2010",6,0.999115586239458,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-66.5,9.5,1,"2010",6,0.00021453086674409,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-37.5,138.5,1,"2010",6,0.998812736237516,"virtualspecies","virtualspecies"
3,"3 50 coast 1",8.5,-154.5,1,"2010",6,0.991269579050901,"virtualspecies","virtualspecies"
3,"3 50 coast 1",-51.5,-82.5,1,"2010",6,0.961307869906184,"virtualspecies","virtualspecies"
4,"4 50 coast 1",51.5,150.5,1,"2010",6,5.60654428177888e-05,"virtualspecies","virtualspecies"
4,"4 50 coast 1",74.5,33.5,1,"2010",6,0.248446659080023,"virtualspecies","virtualspecies"
4,"4 50 coast 1",53.5,173.5,1,"2010",6,0.0882410888681095,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-20.5,49.5,1,"2010",6,0.999949176197124,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-59.5,49.5,1,"2010",6,0.418725947621304,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-20.5,37.5,1,"2010",6,0.999948279354535,"virtualspecies","virtualspecies"
4,"4 50 coast 1",4.5,0.5,1,"2010",6,0.999904414960983,"virtualspecies","virtualspecies"
4,"4 50 coast 1",13.5,-171.5,1,"2010",6,0.999927088531335,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-57.5,-5.5,1,"2010",6,0.146603956501274,"virtualspecies","virtualspecies"
4,"4 50 coast 1",51.5,170.5,1,"2010",6,0.965593841265017,"virtualspecies","virtualspecies"
4,"4 50 coast 1",22.5,-66.5,1,"2010",6,0.999917820537032,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-66.5,-99.5,1,"2010",6,0.638795408402729,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-39.5,172.5,1,"2010",6,0.999873699464621,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-41.5,125.5,1,"2010",6,0.999831780864858,"virtualspecies","virtualspecies"
4,"4 50 coast 1",13.5,-92.5,1,"2010",6,0.999694019245209,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-59.5,-112.5,1,"2010",6,0.881817484326564,"virtualspecies","virtualspecies"
4,"4 50 coast 1",25.5,-164.5,1,"2010",6,0.999949811977297,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-48.5,-38.5,1,"2010",6,0.993379074960818,"virtualspecies","virtualspecies"
4,"4 50 coast 1",39.5,146.5,1,"2010",6,0.98930339434696,"virtualspecies","virtualspecies"
4,"4 50 coast 1",73.5,45.5,1,"2010",6,0.00590371741445104,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-58.5,98.5,1,"2010",6,0.502077224153856,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-57.5,47.5,1,"2010",6,0.496415408877567,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-15.5,157.5,1,"2010",6,0.999937703547767,"virtualspecies","virtualspecies"
4,"4 50 coast 1",20.5,68.5,1,"2010",6,0.999380601520309,"virtualspecies","virtualspecies"
4,"4 50 coast 1",72.5,23.5,1,"2010",6,0.0286929963124418,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-73.5,-135.5,1,"2010",6,0.292695812510511,"virtualspecies","virtualspecies"
4,"4 50 coast 1",16.5,-73.5,1,"2010",6,0.999890570705458,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-24.5,-41.5,1,"2010",6,0.99994964543322,"virtualspecies","virtualspecies"
4,"4 50 coast 1",32.5,-147.5,1,"2010",6,0.999927291473412,"virtualspecies","virtualspecies"
4,"4 50 coast 1",23.5,-157.5,1,"2010",6,0.999950588379149,"virtualspecies","virtualspecies"
4,"4 50 coast 1",11.5,-64.5,1,"2010",6,0.999726548788558,"virtualspecies","virtualspecies"
4,"4 50 coast 1",76.5,-134.5,1,"2010",6,0.965052861674044,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-47.5,162.5,1,"2010",6,0.99966721366588,"virtualspecies","virtualspecies"
4,"4 50 coast 1",57.5,-176.5,1,"2010",6,4.58996914403192e-05,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-63.5,-94.5,1,"2010",6,0.733539363906549,"virtualspecies","virtualspecies"
4,"4 50 coast 1",25.5,-167.5,1,"2010",6,0.999948588277477,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-2.5,-22.5,1,"2010",6,0.99969607642825,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-64.5,-136.5,1,"2010",6,0.483642929179126,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-40.5,-165.5,1,"2010",6,0.99988815365137,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-47.5,-19.5,1,"2010",6,0.993620205954202,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-60.5,-78.5,1,"2010",6,0.85558883244422,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-39.5,20.5,1,"2010",6,0.999893520770816,"virtualspecies","virtualspecies"
4,"4 50 coast 1",51.5,-41.5,1,"2010",6,0.000821242560768557,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-14.5,56.5,1,"2010",6,0.999944710010658,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-19.5,-37.5,1,"2010",6,0.99993401566558,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-46.5,-79.5,1,"2010",6,0.999171113359783,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-66.5,9.5,1,"2010",6,0.0245067960136892,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-37.5,138.5,1,"2010",6,0.999891253481237,"virtualspecies","virtualspecies"
4,"4 50 coast 1",8.5,-154.5,1,"2010",6,0.999737758161171,"virtualspecies","virtualspecies"
4,"4 50 coast 1",-51.5,-82.5,1,"2010",6,0.994499802348047,"virtualspecies","virtualspecies"
5,"5 50 coast 1",51.5,150.5,1,"2010",6,7.55162585750283e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",74.5,33.5,1,"2010",6,0.264451605182562,"virtualspecies","virtualspecies"
5,"5 50 coast 1",53.5,173.5,1,"2010",6,0.285862056291679,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-20.5,49.5,1,"2010",6,4.53978697099031e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-59.5,49.5,1,"2010",6,0.00109684647843466,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-20.5,37.5,1,"2010",6,4.53978694168013e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",4.5,0.5,1,"2010",6,4.53978688560717e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",13.5,-171.5,1,"2010",6,4.53978746274396e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-57.5,-5.5,1,"2010",6,0.000128071395320523,"virtualspecies","virtualspecies"
5,"5 50 coast 1",51.5,170.5,1,"2010",6,0.987478375723757,"virtualspecies","virtualspecies"
5,"5 50 coast 1",22.5,-66.5,1,"2010",6,4.53978687078854e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-66.5,-99.5,1,"2010",6,0.000884368254108346,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-39.5,172.5,1,"2010",6,4.54565829972393e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-41.5,125.5,1,"2010",6,5.34846288660647e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",13.5,-92.5,1,"2010",6,4.53978690947698e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-59.5,-112.5,1,"2010",6,0.16806342394465,"virtualspecies","virtualspecies"
5,"5 50 coast 1",25.5,-164.5,1,"2010",6,4.53978710218828e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-48.5,-38.5,1,"2010",6,0.826084285281649,"virtualspecies","virtualspecies"
5,"5 50 coast 1",39.5,146.5,1,"2010",6,7.17872354976747e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",73.5,45.5,1,"2010",6,0.636199419113919,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-58.5,98.5,1,"2010",6,0.00196255336404038,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-57.5,47.5,1,"2010",6,0.00214889854734028,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-15.5,157.5,1,"2010",6,4.53978687723347e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",20.5,68.5,1,"2010",6,4.53978687039921e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",72.5,23.5,1,"2010",6,0.0026567558789246,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-73.5,-135.5,1,"2010",6,9.12834307223563e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",16.5,-73.5,1,"2010",6,4.539786870442e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-24.5,-41.5,1,"2010",6,4.5397870225104e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",32.5,-147.5,1,"2010",6,4.54037346035316e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",23.5,-157.5,1,"2010",6,4.53978708522017e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",11.5,-64.5,1,"2010",6,4.53978687025168e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",76.5,-134.5,1,"2010",6,0.809326451591741,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-47.5,162.5,1,"2010",6,0.000117027847381548,"virtualspecies","virtualspecies"
5,"5 50 coast 1",57.5,-176.5,1,"2010",6,4.56738476172249e-05,"virtualspecies","virtualspecies"
5,"5 50 coast 1",-63.5,-94.5,1,"2010",6,0.00940022032392823,"virtualspecies","virtualspecies"
