"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 1000 null 2",51.5,150.5,1,"2010",6,2.80636062584827,"virtualspecies","virtualspecies"
1,"1 1000 null 2",28.5,-122.5,1,"2010",6,2.82176547265713e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",53.5,173.5,1,"2010",6,3.29498333578988e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-20.5,43.5,1,"2010",6,4.50563060589516e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-59.5,48.5,1,"2010",6,2.04141788227319e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-27.5,73.5,1,"2010",6,5.24432226509355e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-47.5,99.5,1,"2010",6,5.52102519413698e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",13.5,-171.5,1,"2010",6,1.97494862484987e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-57.5,-6.5,1,"2010",6,1.91217817350093e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",51.5,170.5,1,"2010",6,4.32689936672402e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",22.5,-66.5,1,"2010",6,2.83374024403733e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",20.5,-141.5,1,"2010",6,7.48412563580096e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-39.5,171.5,1,"2010",6,3.0701289183419e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-41.5,124.5,1,"2010",6,4.29900732480546e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-54.5,-92.5,1,"2010",6,6.16805442343895e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-59.5,-113.5,1,"2010",6,2.66109527560784e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",25.5,-164.5,1,"2010",6,8.59633550367328e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-48.5,-39.5,1,"2010",6,5.60994227408431e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-51.5,73.5,1,"2010",6,0.00021680330496255,"virtualspecies","virtualspecies"
1,"1 1000 null 2",19.5,-150.5,1,"2010",6,3.6446919424036e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",4.5,-137.5,1,"2010",6,1.15775344745438e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-57.5,46.5,1,"2010",6,0.000102287407432829,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-31.5,-127.5,1,"2010",6,4.57074588039001e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-60.5,23.5,1,"2010",6,0.000138138050265577,"virtualspecies","virtualspecies"
1,"1 1000 null 2",15.5,64.5,1,"2010",6,2.32338859456683e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",43.5,-169.5,1,"2010",6,0.000282776254016209,"virtualspecies","virtualspecies"
1,"1 1000 null 2",16.5,-73.5,1,"2010",6,0.000121169398346739,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-25.5,-110.5,1,"2010",6,3.94371367548096e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",32.5,-147.5,1,"2010",6,9.83830433702979e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-68.5,-146.5,1,"2010",6,4.29954200280155e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-52.5,22.5,1,"2010",6,0.000180002511492981,"virtualspecies","virtualspecies"
1,"1 1000 null 2",76.5,-134.5,1,"2010",6,3.00382511867407e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-6.5,-128.5,1,"2010",6,5.10770149982143e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-9.5,152.5,1,"2010",6,2.22005983344805e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-63.5,-95.5,1,"2010",6,4.2632980832726e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",25.5,-167.5,1,"2010",6,2.4255464908847e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-2.5,-22.5,1,"2010",6,0.000151455540187616,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-64.5,-137.5,1,"2010",6,3.62934936078495e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-40.5,-166.5,1,"2010",6,2.99982530989544e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-47.5,-20.5,1,"2010",6,9.90082449856718e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",5.5,-136.5,1,"2010",6,1.36726839279998e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-39.5,19.5,1,"2010",6,9.43294602550675e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-26.5,-45.5,1,"2010",6,2.77285811737398e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-14.5,56.5,1,"2010",6,5.18266049258285e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-28.5,-5.5,1,"2010",6,1.79598215901157e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-46.5,-80.5,1,"2010",6,6.97906392857453e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-66.5,8.5,1,"2010",6,8.87955795545639e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-37.5,137.5,1,"2010",6,5.77640960083262e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",8.5,-154.5,1,"2010",6,2.86397698645271e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-2.5,-106.5,1,"2010",6,6.84243775366994e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-46.5,73.5,1,"2010",6,3.87161963670121e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-18.5,176.5,1,"2010",6,5.1547109743293e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-44.5,-161.5,1,"2010",6,3.35848796420128e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-13.5,47.5,1,"2010",6,0.000245565674109611,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-3.5,79.5,1,"2010",6,1.33851771538367e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-72.5,-40.5,1,"2010",6,7.03546322726333e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-45.5,115.5,1,"2010",6,0.000170805165118747,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-66.5,157.5,1,"2010",6,2.52640190391789e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-34.5,-21.5,1,"2010",6,1.39082476442692e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",39.5,-25.5,1,"2010",6,1.94959256800881e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-57.5,26.5,1,"2010",6,4.90770448770827e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-44.5,-56.5,1,"2010",6,0.000121231665800983,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-44.5,-117.5,1,"2010",6,7.27215442744143e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",46.5,-142.5,1,"2010",6,5.09064442097507e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",29.5,-45.5,1,"2010",6,2.25168433741455e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",30.5,169.5,1,"2010",6,2.69424212896876e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",77.5,40.5,1,"2010",6,4.75942439613274e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",12.5,-154.5,1,"2010",6,4.75885946925502e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-62.5,-81.5,1,"2010",6,4.07616805352276e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-36.5,-172.5,1,"2010",6,1.26279196719048e-05,"virtualspecies","virtualspecies"
1,"1 1000 null 2",-7.5,129.5,1,"2010",6,5.40507678658147e-05,"virtualspecies","virtualspecies"
