"scientificname","worms_id","decimallatitude","decimallongitude","depth","year","month","measurementvalue","measurementunit","taxonrank"
1,"1 1000 natl 1",-4.5,3.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",75.5,26.5,1,"2010",6,4.53978743427137e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",53.5,173.5,1,"2010",6,4.5397868705844e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",-20.5,43.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",61.5,-9.5,1,"2010",6,4.53978755473816e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",38.5,-52.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",51.5,-30.5,1,"2010",6,4.53978687024791e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",18.5,-49.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",59.5,-25.5,1,"2010",6,4.53978762878646e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",51.5,170.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",22.5,-66.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",14.5,-65.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",45.5,-37.5,1,"2010",6,4.53978687038118e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",47.5,-10.5,1,"2010",6,4.53978687024483e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",56.5,-43.5,1,"2010",6,4.54302193122932e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",60.5,-57.5,1,"2010",6,4.53978729245687e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",25.5,-164.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",51.5,-52.5,1,"2010",6,4.53978848692764e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",54.5,-35.5,1,"2010",6,4.53978779452277e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",15.5,-29.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",23.5,-68.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",59.5,-32.5,1,"2010",6,4.53978687137462e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",40.5,-23.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",61.5,-66.5,1,"2010",6,4.6777625136682e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",15.5,64.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",0.5,-42.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",74.5,53.5,1,"2010",6,4.53978687024386e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",37.5,-50.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",32.5,-147.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",70.5,-6.5,1,"2010",6,5.08667163932313e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",55.5,-21.5,1,"2010",6,4.53978687024727e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",76.5,-134.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",29.5,-29.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",31.5,18.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",64.5,-33.5,1,"2010",6,4.53996084555953e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",12.5,-21.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",-2.5,-22.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",65.5,-33.5,1,"2010",6,4.77511177135195e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",45.5,-39.5,1,"2010",6,4.53978687024432e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",51.5,-18.5,1,"2010",6,4.5397868704433e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",23.5,-32.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",45.5,-20.5,1,"2010",6,4.53978687025032e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",38.5,2.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",33.5,-10.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",39.5,10.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",50.5,-26.5,1,"2010",6,4.53978687105707e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",69.5,14.5,1,"2010",6,4.54642643148677e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",44.5,-12.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",21.5,-53.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",27.5,-40.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",50.5,-39.5,1,"2010",6,4.53979783140701e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",35.5,26.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",48.5,-46.5,1,"2010",6,4.53979072828133e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",-13.5,47.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",27.5,-94.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",72.5,27.5,1,"2010",6,4.5397870586139e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",49.5,-149.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",69.5,-4.5,1,"2010",6,4.53981148907717e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",-34.5,-21.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",39.5,-25.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",59.5,-29.5,1,"2010",6,4.53979383960015e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",48.5,-62.5,1,"2010",6,4.54030039675749e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",48.5,-51.5,1,"2010",6,4.53978687024471e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",77.5,-10.5,1,"2010",6,4.53978687024346e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",29.5,-45.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",9.5,-45.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",82.5,63.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",12.5,-154.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",63.5,-30.5,1,"2010",6,4.53978715338431e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",42.5,-68.5,1,"2010",6,4.5397868703192e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",30.5,-12.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",73.5,-74.5,1,"2010",6,4.53978951431644e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",-10.5,-33.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",41.5,17.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",35.5,-23.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",38.5,-19.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",74.5,-67.5,1,"2010",6,4.53978687424516e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",62.5,-25.5,1,"2010",6,4.53978722073745e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",47.5,-40.5,1,"2010",6,4.53978687028341e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",15.5,-111.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",20.5,63.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",39.5,-17.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",72.5,-127.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",44.5,-6.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",73.5,37.5,1,"2010",6,4.53978687076493e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",52.5,-35.5,1,"2010",6,4.53978691941783e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",57.5,-42.5,1,"2010",6,4.53979924241925e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",37.5,-57.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",35.5,31.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",27.5,-146.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",29.5,-23.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",48.5,-47.5,1,"2010",6,4.54049919315454e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",35.5,-132.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",38.5,-43.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",64.5,-38.5,1,"2010",6,4.53986986119555e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",61.5,-15.5,1,"2010",6,4.53980997166865e-05,"virtualspecies","virtualspecies"
1,"1 1000 natl 1",39.5,5.5,1,"2010",6,4.53978687024344e-05,"virtualspecies","virtualspecies"
